customer_id,label_window_start,label_window_end,converted
KH000664,2023-07-01,2023-09-30,1
KH000665,2023-07-01,2023-09-30,1
KH000666,2023-07-01,2023-09-30,1
KH000667,2023-07-01,2023-09-30,1
KH000668,2023-07-01,2023-09-30,0
KH000669,2023-07-01,2023-09-30,1
KH000670,2023-07-01,2023-09-30,1
KH000671,2023-07-01,2023-09-30,0
KH000672,2023-07-01,2023-09-30,0
KH000673,2023-07-01,2023-09-30,1
KH000674,2023-07-01,2023-09-30,0
KH000675,2023-07-01,2023-09-30,1
KH000676,2023-07-01,2023-09-30,1
KH000677,2023-07-01,2023-09-30,1
KH000678,2023-07-01,2023-09-30,1
KH000679,2023-07-01,2023-09-30,1
KH000680,2023-07-01,2023-09-30,1
KH000681,2023-07-01,2023-09-30,1
KH000682,2023-07-01,2023-09-30,1
KH000683,2023-07-01,2023-09-30,1
KH000684,2023-07-01,2023-09-30,1
KH000685,2023-07-01,2023-09-30,1
KH000686,2023-07-01,2023-09-30,0
KH000687,2023-07-01,2023-09-30,0
KH000688,2023-07-01,2023-09-30,1
KH000689,2023-07-01,2023-09-30,0
KH000690,2023-07-01,2023-09-30,0
KH000691,2023-07-01,2023-09-30,1
KH000692,2023-07-01,2023-09-30,0
KH000693,2023-07-01,2023-09-30,1
KH000694,2023-07-01,2023-09-30,1
KH000695,2023-07-01,2023-09-30,1
KH000696,2023-07-01,2023-09-30,1
KH000697,2023-07-01,2023-09-30,0
KH000698,2023-07-01,2023-09-30,1
KH000699,2023-07-01,2023-09-30,0
KH000700,2023-07-01,2023-09-30,1
KH000701,2023-07-01,2023-09-30,1
KH000702,2023-07-01,2023-09-30,0
KH000703,2023-07-01,2023-09-30,1
KH000704,2023-07-01,2023-09-30,1
KH000705,2023-07-01,2023-09-30,0
KH000706,2023-07-01,2023-09-30,1
KH000707,2023-07-01,2023-09-30,1
KH000708,2023-07-01,2023-09-30,0
KH000709,2023-07-01,2023-09-30,0
KH000710,2023-07-01,2023-09-30,1
KH000711,2023-07-01,2023-09-30,1
KH000712,2023-07-01,2023-09-30,0
KH000713,2023-07-01,2023-09-30,1
KH000714,2023-07-01,2023-09-30,0
KH000715,2023-07-01,2023-09-30,0
KH000716,2023-07-01,2023-09-30,1
KH000717,2023-07-01,2023-09-30,1
KH000718,2023-07-01,2023-09-30,1
KH000719,2023-07-01,2023-09-30,0
KH000720,2023-07-01,2023-09-30,1
KH000721,2023-07-01,2023-09-30,0
KH000722,2023-07-01,2023-09-30,1
KH000723,2023-07-01,2023-09-30,0
KH000724,2023-07-01,2023-09-30,1
KH000725,2023-07-01,2023-09-30,1
KH000726,2023-07-01,2023-09-30,1
KH000727,2023-07-01,2023-09-30,0
KH000728,2023-07-01,2023-09-30,0
KH000729,2023-07-01,2023-09-30,0
KH000730,2023-07-01,2023-09-30,0
KH000731,2023-07-01,2023-09-30,1
KH000732,2023-07-01,2023-09-30,1
KH000733,2023-07-01,2023-09-30,0
KH000734,2023-07-01,2023-09-30,0
KH000735,2023-07-01,2023-09-30,0
KH000736,2023-07-01,2023-09-30,1
KH000737,2023-07-01,2023-09-30,0
KH000738,2023-07-01,2023-09-30,1
KH000739,2023-07-01,2023-09-30,1
KH000740,2023-07-01,2023-09-30,1
KH000741,2023-07-01,2023-09-30,1
KH000742,2023-07-01,2023-09-30,0
KH000743,2023-07-01,2023-09-30,1
KH000744,2023-07-01,2023-09-30,1
KH000745,2023-07-01,2023-09-30,1
KH000746,2023-07-01,2023-09-30,1
KH000747,2023-07-01,2023-09-30,1
KH000748,2023-07-01,2023-09-30,0
KH000749,2023-07-01,2023-09-30,1
KH000750,2023-07-01,2023-09-30,1
KH000751,2023-07-01,2023-09-30,1
KH000752,2023-07-01,2023-09-30,0
KH000753,2023-07-01,2023-09-30,1
KH000754,2023-07-01,2023-09-30,0
KH000755,2023-07-01,2023-09-30,1
KH000756,2023-07-01,2023-09-30,1
KH000757,2023-07-01,2023-09-30,1
KH000758,2023-07-01,2023-09-30,0
KH000759,2023-07-01,2023-09-30,1
KH000760,2023-07-01,2023-09-30,1
KH000761,2023-07-01,2023-09-30,1
KH000762,2023-07-01,2023-09-30,1
KH000763,2023-07-01,2023-09-30,1
KH000764,2023-07-01,2023-09-30,1
KH000765,2023-07-01,2023-09-30,1
KH000766,2023-07-01,2023-09-30,0
KH000767,2023-07-01,2023-09-30,1
KH000768,2023-07-01,2023-09-30,1
KH000769,2023-07-01,2023-09-30,1
KH000770,2023-07-01,2023-09-30,1
KH000771,2023-07-01,2023-09-30,1
KH000772,2023-07-01,2023-09-30,1
KH000773,2023-07-01,2023-09-30,1
KH000774,2023-07-01,2023-09-30,1
KH000775,2023-07-01,2023-09-30,1
KH000776,2023-07-01,2023-09-30,1
KH000777,2023-07-01,2023-09-30,1
KH000778,2023-07-01,2023-09-30,1
KH000779,2023-07-01,2023-09-30,1
KH000780,2023-07-01,2023-09-30,0
KH000781,2023-07-01,2023-09-30,0
KH000782,2023-07-01,2023-09-30,0
KH000783,2023-07-01,2023-09-30,1
KH000784,2023-07-01,2023-09-30,0
KH000785,2023-07-01,2023-09-30,1
KH000786,2023-07-01,2023-09-30,1
KH000787,2023-07-01,2023-09-30,1
KH000788,2023-07-01,2023-09-30,0
KH000789,2023-07-01,2023-09-30,0
KH000790,2023-07-01,2023-09-30,1
KH000791,2023-07-01,2023-09-30,1
KH000792,2023-07-01,2023-09-30,0
KH000793,2023-07-01,2023-09-30,1
KH000794,2023-07-01,2023-09-30,1
KH000795,2023-07-01,2023-09-30,1
KH000796,2023-07-01,2023-09-30,0
KH000797,2023-07-01,2023-09-30,1
KH000798,2023-07-01,2023-09-30,1
KH000799,2023-07-01,2023-09-30,1
KH000800,2023-07-01,2023-09-30,1
KH000801,2023-07-01,2023-09-30,1
KH000802,2023-07-01,2023-09-30,0
KH000803,2023-07-01,2023-09-30,1
KH000804,2023-07-01,2023-09-30,1
KH000805,2023-07-01,2023-09-30,0
KH000806,2023-07-01,2023-09-30,0
KH000807,2023-07-01,2023-09-30,1
KH000808,2023-07-01,2023-09-30,1
KH000809,2023-07-01,2023-09-30,1
KH000810,2023-07-01,2023-09-30,0
KH000811,2023-07-01,2023-09-30,1
KH000812,2023-07-01,2023-09-30,1
KH000813,2023-07-01,2023-09-30,1
KH000814,2023-07-01,2023-09-30,0
KH000815,2023-07-01,2023-09-30,0
KH000816,2023-07-01,2023-09-30,1
KH000817,2023-07-01,2023-09-30,1
KH000818,2023-07-01,2023-09-30,0
KH000819,2023-07-01,2023-09-30,1
KH000820,2023-07-01,2023-09-30,0
KH000821,2023-07-01,2023-09-30,1
KH000822,2023-07-01,2023-09-30,1
KH000823,2023-07-01,2023-09-30,1
KH000824,2023-07-01,2023-09-30,0
KH000825,2023-07-01,2023-09-30,1
KH000826,2023-07-01,2023-09-30,1
KH000827,2023-07-01,2023-09-30,1
KH000828,2023-07-01,2023-09-30,0
KH000829,2023-07-01,2023-09-30,0
KH000830,2023-07-01,2023-09-30,1
KH000831,2023-07-01,2023-09-30,1
KH000832,2023-07-01,2023-09-30,0
KH000833,2023-07-01,2023-09-30,0
KH000834,2023-07-01,2023-09-30,1
KH000835,2023-07-01,2023-09-30,1
KH000836,2023-07-01,2023-09-30,1
KH000837,2023-07-01,2023-09-30,0
KH000838,2023-07-01,2023-09-30,1
KH000839,2023-07-01,2023-09-30,1
KH000840,2023-07-01,2023-09-30,1
KH000841,2023-07-01,2023-09-30,0
KH000842,2023-07-01,2023-09-30,0
KH000843,2023-07-01,2023-09-30,1
KH000844,2023-07-01,2023-09-30,1
KH000845,2023-07-01,2023-09-30,1
KH000846,2023-07-01,2023-09-30,1
KH000847,2023-07-01,2023-09-30,1
KH000848,2023-07-01,2023-09-30,0
KH000849,2023-07-01,2023-09-30,1
KH000850,2023-07-01,2023-09-30,0
KH000851,2023-07-01,2023-09-30,1
KH000852,2023-07-01,2023-09-30,0
KH000853,2023-07-01,2023-09-30,1
KH000854,2023-07-01,2023-09-30,1
KH000855,2023-07-01,2023-09-30,1
KH000856,2023-07-01,2023-09-30,0
KH000857,2023-07-01,2023-09-30,0
KH000858,2023-07-01,2023-09-30,1
KH000859,2023-07-01,2023-09-30,0
KH000860,2023-07-01,2023-09-30,0
KH000861,2023-07-01,2023-09-30,1
KH000862,2023-07-01,2023-09-30,1
KH000863,2023-07-01,2023-09-30,0
KH000864,2023-07-01,2023-09-30,1
KH000865,2023-07-01,2023-09-30,1
KH000866,2023-07-01,2023-09-30,1
KH000867,2023-07-01,2023-09-30,1
KH000868,2023-07-01,2023-09-30,1
KH000869,2023-07-01,2023-09-30,1
KH000870,2023-07-01,2023-09-30,1
KH000871,2023-07-01,2023-09-30,1
KH000872,2023-07-01,2023-09-30,0
KH000873,2023-07-01,2023-09-30,1
KH000874,2023-07-01,2023-09-30,1
KH000875,2023-07-01,2023-09-30,0
KH000876,2023-07-01,2023-09-30,1
KH000877,2023-07-01,2023-09-30,1
KH000878,2023-07-01,2023-09-30,1
KH000879,2023-07-01,2023-09-30,0
KH000880,2023-07-01,2023-09-30,1
KH000881,2023-07-01,2023-09-30,1
KH000882,2023-07-01,2023-09-30,0
KH000883,2023-07-01,2023-09-30,1
KH000884,2023-07-01,2023-09-30,1
KH000885,2023-07-01,2023-09-30,1
KH000886,2023-07-01,2023-09-30,0
KH000887,2023-07-01,2023-09-30,0
KH000888,2023-07-01,2023-09-30,1
KH000889,2023-07-01,2023-09-30,1
KH000890,2023-07-01,2023-09-30,1
KH000891,2023-07-01,2023-09-30,1
KH000892,2023-07-01,2023-09-30,1
KH000893,2023-07-01,2023-09-30,1
KH000894,2023-07-01,2023-09-30,1
KH000895,2023-07-01,2023-09-30,1
KH000896,2023-07-01,2023-09-30,0
KH000897,2023-07-01,2023-09-30,0
KH000898,2023-07-01,2023-09-30,1
KH000899,2023-07-01,2023-09-30,1
KH000900,2023-07-01,2023-09-30,1
KH000901,2023-07-01,2023-09-30,1
KH000902,2023-07-01,2023-09-30,1
KH000903,2023-07-01,2023-09-30,0
KH000904,2023-07-01,2023-09-30,0
KH000905,2023-07-01,2023-09-30,0
KH000906,2023-07-01,2023-09-30,1
KH000907,2023-07-01,2023-09-30,1
KH000908,2023-07-01,2023-09-30,1
KH000909,2023-07-01,2023-09-30,1
KH000910,2023-07-01,2023-09-30,1
KH000911,2023-07-01,2023-09-30,0
KH000912,2023-07-01,2023-09-30,0
KH000913,2023-07-01,2023-09-30,1
KH000914,2023-07-01,2023-09-30,1
KH000915,2023-07-01,2023-09-30,0
KH000916,2023-07-01,2023-09-30,0
KH000917,2023-07-01,2023-09-30,1
KH000918,2023-07-01,2023-09-30,0
KH000919,2023-07-01,2023-09-30,1
KH000920,2023-07-01,2023-09-30,1
KH000921,2023-07-01,2023-09-30,0
KH000922,2023-07-01,2023-09-30,1
KH000923,2023-07-01,2023-09-30,0
KH000924,2023-07-01,2023-09-30,1
KH000925,2023-07-01,2023-09-30,0
KH000926,2023-07-01,2023-09-30,0
KH000927,2023-07-01,2023-09-30,0
KH000928,2023-07-01,2023-09-30,1
KH000929,2023-07-01,2023-09-30,1
KH000930,2023-07-01,2023-09-30,1
KH000931,2023-07-01,2023-09-30,1
KH000932,2023-07-01,2023-09-30,0
KH000933,2023-07-01,2023-09-30,0
KH000934,2023-07-01,2023-09-30,1
KH000935,2023-07-01,2023-09-30,1
KH000936,2023-07-01,2023-09-30,1
KH000937,2023-07-01,2023-09-30,1
KH000938,2023-07-01,2023-09-30,1
KH000939,2023-07-01,2023-09-30,1
KH000940,2023-07-01,2023-09-30,1
KH000941,2023-07-01,2023-09-30,1
KH000942,2023-07-01,2023-09-30,1
KH000943,2023-07-01,2023-09-30,1
KH000944,2023-07-01,2023-09-30,1
KH000945,2023-07-01,2023-09-30,0
KH000946,2023-07-01,2023-09-30,0
KH000947,2023-07-01,2023-09-30,1
KH000948,2023-07-01,2023-09-30,1
KH000949,2023-07-01,2023-09-30,1
KH000950,2023-07-01,2023-09-30,1
KH000951,2023-07-01,2023-09-30,1
KH000952,2023-07-01,2023-09-30,1
KH000953,2023-07-01,2023-09-30,1
KH000954,2023-07-01,2023-09-30,1
KH000955,2023-07-01,2023-09-30,1
KH000956,2023-07-01,2023-09-30,0
KH000957,2023-07-01,2023-09-30,1
KH000958,2023-07-01,2023-09-30,1
KH000959,2023-07-01,2023-09-30,1
KH000960,2023-07-01,2023-09-30,0
KH000961,2023-07-01,2023-09-30,0
KH000962,2023-07-01,2023-09-30,0
KH000963,2023-07-01,2023-09-30,1
KH000964,2023-07-01,2023-09-30,1
KH000965,2023-07-01,2023-09-30,1
KH000966,2023-07-01,2023-09-30,1
KH000967,2023-07-01,2023-09-30,0
KH000968,2023-07-01,2023-09-30,0
KH000969,2023-07-01,2023-09-30,1
KH000970,2023-07-01,2023-09-30,1
KH000971,2023-07-01,2023-09-30,1
KH000972,2023-07-01,2023-09-30,1
KH000973,2023-07-01,2023-09-30,0
KH000974,2023-07-01,2023-09-30,1
KH000975,2023-07-01,2023-09-30,1
KH000976,2023-07-01,2023-09-30,1
KH000977,2023-07-01,2023-09-30,0
KH000978,2023-07-01,2023-09-30,1
KH000979,2023-07-01,2023-09-30,1
KH000980,2023-07-01,2023-09-30,1
KH000981,2023-07-01,2023-09-30,1
KH000982,2023-07-01,2023-09-30,1
KH000983,2023-07-01,2023-09-30,1
KH000984,2023-07-01,2023-09-30,1
KH000985,2023-07-01,2023-09-30,1
KH000986,2023-07-01,2023-09-30,1
KH000987,2023-07-01,2023-09-30,1
KH000988,2023-07-01,2023-09-30,1
KH000989,2023-07-01,2023-09-30,1
KH000990,2023-07-01,2023-09-30,1
KH000991,2023-07-01,2023-09-30,1
KH000992,2023-07-01,2023-09-30,0
KH000993,2023-07-01,2023-09-30,0
KH000994,2023-07-01,2023-09-30,0
KH000995,2023-07-01,2023-09-30,1
KH000996,2023-07-01,2023-09-30,1
KH000997,2023-07-01,2023-09-30,1
KH000998,2023-07-01,2023-09-30,1
KH000999,2023-07-01,2023-09-30,1
KH001000,2023-07-01,2023-09-30,1
KH001001,2023-07-01,2023-09-30,1
KH001002,2023-07-01,2023-09-30,1
KH001003,2023-07-01,2023-09-30,0
KH001004,2023-07-01,2023-09-30,0
KH001005,2023-07-01,2023-09-30,1
KH001006,2023-07-01,2023-09-30,1
KH001007,2023-07-01,2023-09-30,0
KH001008,2023-07-01,2023-09-30,1
KH001009,2023-07-01,2023-09-30,1
KH001010,2023-07-01,2023-09-30,1
KH001011,2023-07-01,2023-09-30,1
KH001012,2023-07-01,2023-09-30,1
KH001013,2023-07-01,2023-09-30,1
KH001014,2023-07-01,2023-09-30,0
KH001015,2023-07-01,2023-09-30,1
KH001016,2023-07-01,2023-09-30,0
KH001017,2023-07-01,2023-09-30,1
KH001018,2023-07-01,2023-09-30,0
KH001019,2023-07-01,2023-09-30,1
KH001020,2023-07-01,2023-09-30,1
KH001021,2023-07-01,2023-09-30,0
KH001022,2023-07-01,2023-09-30,1
KH001023,2023-07-01,2023-09-30,1
KH001024,2023-07-01,2023-09-30,1
KH001025,2023-07-01,2023-09-30,1
KH001026,2023-07-01,2023-09-30,1
KH001027,2023-07-01,2023-09-30,0
KH001028,2023-07-01,2023-09-30,1
KH001029,2023-07-01,2023-09-30,1
KH001030,2023-07-01,2023-09-30,0
KH001031,2023-07-01,2023-09-30,0
KH001032,2023-07-01,2023-09-30,1
KH001033,2023-07-01,2023-09-30,1
KH001034,2023-07-01,2023-09-30,0
KH001035,2023-07-01,2023-09-30,1
KH001036,2023-07-01,2023-09-30,0
KH001037,2023-07-01,2023-09-30,1
KH001038,2023-07-01,2023-09-30,0
KH001039,2023-07-01,2023-09-30,1
KH001040,2023-07-01,2023-09-30,1
KH001041,2023-07-01,2023-09-30,0
KH001042,2023-07-01,2023-09-30,1
KH001043,2023-07-01,2023-09-30,1
KH001044,2023-07-01,2023-09-30,1
KH001045,2023-07-01,2023-09-30,1
KH001046,2023-07-01,2023-09-30,1
KH001047,2023-07-01,2023-09-30,1
KH001048,2023-07-01,2023-09-30,1
KH001049,2023-07-01,2023-09-30,1
KH001050,2023-07-01,2023-09-30,1
KH001051,2023-07-01,2023-09-30,0
KH001052,2023-07-01,2023-09-30,1
KH001053,2023-07-01,2023-09-30,0
KH001054,2023-07-01,2023-09-30,1
KH001055,2023-07-01,2023-09-30,0
KH001056,2023-07-01,2023-09-30,0
KH001057,2023-07-01,2023-09-30,1
KH001058,2023-07-01,2023-09-30,1
KH001059,2023-07-01,2023-09-30,1
KH001060,2023-07-01,2023-09-30,1
KH001061,2023-07-01,2023-09-30,0
KH001062,2023-07-01,2023-09-30,1
KH001063,2023-07-01,2023-09-30,1
KH001064,2023-07-01,2023-09-30,1
KH001065,2023-07-01,2023-09-30,0
KH001066,2023-07-01,2023-09-30,0
KH001067,2023-07-01,2023-09-30,1
KH001068,2023-07-01,2023-09-30,1
KH001069,2023-07-01,2023-09-30,1
KH001070,2023-07-01,2023-09-30,0
KH001071,2023-07-01,2023-09-30,1
KH001072,2023-07-01,2023-09-30,0
KH001073,2023-07-01,2023-09-30,1
KH001074,2023-07-01,2023-09-30,1
KH001075,2023-07-01,2023-09-30,0
KH001076,2023-07-01,2023-09-30,0
KH001077,2023-07-01,2023-09-30,1
KH001078,2023-07-01,2023-09-30,0
KH001079,2023-07-01,2023-09-30,1
KH001080,2023-07-01,2023-09-30,1
KH001081,2023-07-01,2023-09-30,1
KH001082,2023-07-01,2023-09-30,1
KH001083,2023-07-01,2023-09-30,1
KH001084,2023-07-01,2023-09-30,1
KH001085,2023-07-01,2023-09-30,1
KH001086,2023-07-01,2023-09-30,1
KH001087,2023-07-01,2023-09-30,1
KH001088,2023-07-01,2023-09-30,1
KH001089,2023-07-01,2023-09-30,1
KH001090,2023-07-01,2023-09-30,1
KH001091,2023-07-01,2023-09-30,1
KH001092,2023-07-01,2023-09-30,1
KH001093,2023-07-01,2023-09-30,0
KH001094,2023-07-01,2023-09-30,1
KH001095,2023-07-01,2023-09-30,1
KH001096,2023-07-01,2023-09-30,1
KH001097,2023-07-01,2023-09-30,1
KH001098,2023-07-01,2023-09-30,1
KH001099,2023-07-01,2023-09-30,0
KH001100,2023-07-01,2023-09-30,1
KH001101,2023-07-01,2023-09-30,0
KH001102,2023-07-01,2023-09-30,1
KH001103,2023-07-01,2023-09-30,0
KH001104,2023-07-01,2023-09-30,1
KH001105,2023-07-01,2023-09-30,0
KH001106,2023-07-01,2023-09-30,0
KH001107,2023-07-01,2023-09-30,0
KH001108,2023-07-01,2023-09-30,1
KH001109,2023-07-01,2023-09-30,1
KH001110,2023-07-01,2023-09-30,0
KH001111,2023-07-01,2023-09-30,1
KH001112,2023-07-01,2023-09-30,0
KH001113,2023-07-01,2023-09-30,1
KH001114,2023-07-01,2023-09-30,1
KH001115,2023-07-01,2023-09-30,1
KH001116,2023-07-01,2023-09-30,1
KH001117,2023-07-01,2023-09-30,1
KH001118,2023-07-01,2023-09-30,1
KH001119,2023-07-01,2023-09-30,1
KH001120,2023-07-01,2023-09-30,1
KH001121,2023-07-01,2023-09-30,1
KH001122,2023-07-01,2023-09-30,1
KH001123,2023-07-01,2023-09-30,1
KH001124,2023-07-01,2023-09-30,1
KH001125,2023-07-01,2023-09-30,0
KH001126,2023-07-01,2023-09-30,1
KH001127,2023-07-01,2023-09-30,1
KH001128,2023-07-01,2023-09-30,1
KH001129,2023-07-01,2023-09-30,1
KH001130,2023-07-01,2023-09-30,1
KH001131,2023-07-01,2023-09-30,1
KH001132,2023-07-01,2023-09-30,1
KH001133,2023-07-01,2023-09-30,1
KH001134,2023-07-01,2023-09-30,1
KH001135,2023-07-01,2023-09-30,1
KH001136,2023-07-01,2023-09-30,1
KH001137,2023-07-01,2023-09-30,0
KH001138,2023-07-01,2023-09-30,1
KH001139,2023-07-01,2023-09-30,1
KH001140,2023-07-01,2023-09-30,0
KH001141,2023-07-01,2023-09-30,1
KH001142,2023-07-01,2023-09-30,1
KH001143,2023-07-01,2023-09-30,0
KH001144,2023-07-01,2023-09-30,1
KH001145,2023-07-01,2023-09-30,1
KH001146,2023-07-01,2023-09-30,0
KH001147,2023-07-01,2023-09-30,1
KH001148,2023-07-01,2023-09-30,1
KH001149,2023-07-01,2023-09-30,1
KH001150,2023-07-01,2023-09-30,0
KH001151,2023-07-01,2023-09-30,1
KH001152,2023-07-01,2023-09-30,1
KH001153,2023-07-01,2023-09-30,1
KH001154,2023-07-01,2023-09-30,1
KH001155,2023-07-01,2023-09-30,1
KH001156,2023-07-01,2023-09-30,1
KH001157,2023-07-01,2023-09-30,1
KH001158,2023-07-01,2023-09-30,1
KH001159,2023-07-01,2023-09-30,1
KH001160,2023-07-01,2023-09-30,1
KH001161,2023-07-01,2023-09-30,1
KH001162,2023-07-01,2023-09-30,0
KH001163,2023-07-01,2023-09-30,1
KH001164,2023-07-01,2023-09-30,1
KH001165,2023-07-01,2023-09-30,1
KH001166,2023-07-01,2023-09-30,0
KH001167,2023-07-01,2023-09-30,1
KH001168,2023-07-01,2023-09-30,0
KH001169,2023-07-01,2023-09-30,1
KH001170,2023-07-01,2023-09-30,1
KH001171,2023-07-01,2023-09-30,1
KH001172,2023-07-01,2023-09-30,1
KH001173,2023-07-01,2023-09-30,0
KH001174,2023-07-01,2023-09-30,0
KH001175,2023-07-01,2023-09-30,1
KH001176,2023-07-01,2023-09-30,0
KH001177,2023-07-01,2023-09-30,1
KH001178,2023-07-01,2023-09-30,1
KH001179,2023-07-01,2023-09-30,1
KH001180,2023-07-01,2023-09-30,0
KH001181,2023-07-01,2023-09-30,1
KH001182,2023-07-01,2023-09-30,1
KH001183,2023-07-01,2023-09-30,0
KH001184,2023-07-01,2023-09-30,1
KH001185,2023-07-01,2023-09-30,0
KH001186,2023-07-01,2023-09-30,1
KH001187,2023-07-01,2023-09-30,1
KH001188,2023-07-01,2023-09-30,1
KH001189,2023-07-01,2023-09-30,1
KH001190,2023-07-01,2023-09-30,1
KH001191,2023-07-01,2023-09-30,0
KH001192,2023-07-01,2023-09-30,0
KH001193,2023-07-01,2023-09-30,1
KH001194,2023-07-01,2023-09-30,1
KH001195,2023-07-01,2023-09-30,1
KH001196,2023-07-01,2023-09-30,0
KH001197,2023-07-01,2023-09-30,1
KH001198,2023-07-01,2023-09-30,1
KH001199,2023-07-01,2023-09-30,1
KH001200,2023-07-01,2023-09-30,0
KH001201,2023-07-01,2023-09-30,0
KH001202,2023-07-01,2023-09-30,0
KH001203,2023-07-01,2023-09-30,1
KH001204,2023-07-01,2023-09-30,1
KH001205,2023-07-01,2023-09-30,1
KH001206,2023-07-01,2023-09-30,1
KH001207,2023-07-01,2023-09-30,1
KH001208,2023-07-01,2023-09-30,1
KH001209,2023-07-01,2023-09-30,1
KH001210,2023-07-01,2023-09-30,0
KH001211,2023-07-01,2023-09-30,1
KH001212,2023-07-01,2023-09-30,1
KH001213,2023-07-01,2023-09-30,1
KH001214,2023-07-01,2023-09-30,0
KH001215,2023-07-01,2023-09-30,1
KH001216,2023-07-01,2023-09-30,0
KH001217,2023-07-01,2023-09-30,1
KH001218,2023-07-01,2023-09-30,1
KH001219,2023-07-01,2023-09-30,1
KH001220,2023-07-01,2023-09-30,0
KH001221,2023-07-01,2023-09-30,1
KH001222,2023-07-01,2023-09-30,1
KH001223,2023-07-01,2023-09-30,0
KH001224,2023-07-01,2023-09-30,0
KH001225,2023-07-01,2023-09-30,0
KH001226,2023-07-01,2023-09-30,1
KH001227,2023-07-01,2023-09-30,1
KH001228,2023-07-01,2023-09-30,0
KH001229,2023-07-01,2023-09-30,1
KH001230,2023-07-01,2023-09-30,0
KH001231,2023-07-01,2023-09-30,0
KH001232,2023-07-01,2023-09-30,1
KH001233,2023-07-01,2023-09-30,1
KH001234,2023-07-01,2023-09-30,1
KH001235,2023-07-01,2023-09-30,1
KH001236,2023-07-01,2023-09-30,0
KH001237,2023-07-01,2023-09-30,1
KH001238,2023-07-01,2023-09-30,1
KH001239,2023-07-01,2023-09-30,1
KH001240,2023-07-01,2023-09-30,1
KH001241,2023-07-01,2023-09-30,1
KH001242,2023-07-01,2023-09-30,0
KH001243,2023-07-01,2023-09-30,1
KH001244,2023-07-01,2023-09-30,1
KH001245,2023-07-01,2023-09-30,0
KH001246,2023-07-01,2023-09-30,0
KH001247,2023-07-01,2023-09-30,1
KH001248,2023-07-01,2023-09-30,1
KH001249,2023-07-01,2023-09-30,0
KH001250,2023-07-01,2023-09-30,1
KH001251,2023-07-01,2023-09-30,1
KH001252,2023-07-01,2023-09-30,1
KH001253,2023-07-01,2023-09-30,1
KH001254,2023-07-01,2023-09-30,1
KH001255,2023-07-01,2023-09-30,1
KH001256,2023-07-01,2023-09-30,0
KH001257,2023-07-01,2023-09-30,1
KH001258,2023-07-01,2023-09-30,1
KH001259,2023-07-01,2023-09-30,1
KH001260,2023-07-01,2023-09-30,0
KH001261,2023-07-01,2023-09-30,0
KH001262,2023-07-01,2023-09-30,1
KH001263,2023-07-01,2023-09-30,0
KH001264,2023-07-01,2023-09-30,1
KH001265,2023-07-01,2023-09-30,1
KH001266,2023-07-01,2023-09-30,1
KH001267,2023-07-01,2023-09-30,1
KH001268,2023-07-01,2023-09-30,0
KH001269,2023-07-01,2023-09-30,1
KH001270,2023-07-01,2023-09-30,1
KH001271,2023-07-01,2023-09-30,1
KH001272,2023-07-01,2023-09-30,1
KH001273,2023-07-01,2023-09-30,1
KH001274,2023-07-01,2023-09-30,1
KH001275,2023-07-01,2023-09-30,1
KH001276,2023-07-01,2023-09-30,1
KH001277,2023-07-01,2023-09-30,1
KH001278,2023-07-01,2023-09-30,1
KH001279,2023-07-01,2023-09-30,1
KH001280,2023-07-01,2023-09-30,1
KH001281,2023-07-01,2023-09-30,1
KH001282,2023-07-01,2023-09-30,1
KH001283,2023-07-01,2023-09-30,1
KH001284,2023-07-01,2023-09-30,0
KH001285,2023-07-01,2023-09-30,1
KH001286,2023-07-01,2023-09-30,1
KH001287,2023-07-01,2023-09-30,0
KH001288,2023-07-01,2023-09-30,0
KH001289,2023-07-01,2023-09-30,1
KH001290,2023-07-01,2023-09-30,1
KH001291,2023-07-01,2023-09-30,1
KH001292,2023-07-01,2023-09-30,0
KH001293,2023-07-01,2023-09-30,1
KH001294,2023-07-01,2023-09-30,0
KH001295,2023-07-01,2023-09-30,0
KH001296,2023-07-01,2023-09-30,1
KH001297,2023-07-01,2023-09-30,1
KH001298,2023-07-01,2023-09-30,0
KH001299,2023-07-01,2023-09-30,0
KH001300,2023-07-01,2023-09-30,0
KH001301,2023-07-01,2023-09-30,1
KH001302,2023-07-01,2023-09-30,1
KH001303,2023-07-01,2023-09-30,0
KH001304,2023-07-01,2023-09-30,0
KH001305,2023-07-01,2023-09-30,0
KH001306,2023-07-01,2023-09-30,1
KH001307,2023-07-01,2023-09-30,1
KH001308,2023-07-01,2023-09-30,1
KH001309,2023-07-01,2023-09-30,1
KH001310,2023-07-01,2023-09-30,0
KH001311,2023-07-01,2023-09-30,0
KH001312,2023-07-01,2023-09-30,0
KH001313,2023-07-01,2023-09-30,0
KH001314,2023-07-01,2023-09-30,1
KH001315,2023-07-01,2023-09-30,0
KH001316,2023-07-01,2023-09-30,1
KH001317,2023-07-01,2023-09-30,1
KH001318,2023-07-01,2023-09-30,0
KH001319,2023-07-01,2023-09-30,1
KH001320,2023-07-01,2023-09-30,1
KH001321,2023-07-01,2023-09-30,1
KH001322,2023-07-01,2023-09-30,1
KH001323,2023-07-01,2023-09-30,1
KH001324,2023-07-01,2023-09-30,1
KH001325,2023-07-01,2023-09-30,1
KH001326,2023-07-01,2023-09-30,1
KH001327,2023-07-01,2023-09-30,1
KH001328,2023-07-01,2023-09-30,1
