customer_id,arm,propensity_score,predicted_label,contacted,contact_date,label_window_start,label_window_end,converted,conversion_date
KH021566,A,0.5918,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-10
KH024531,A,0.9914,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-18
KH022509,A,0.9908,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-09-24
KH023156,A,0.8971,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-09
KH022736,A,0.8639,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-08-11
KH021554,A,0.9822,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-08-21
KH020267,A,0.3968,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-28
KH023076,A,0.9221,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-08
KH020775,A,0.9642,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-22
KH024908,A,0.4101,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH024458,A,0.9905,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-07-04
KH020066,A,0.4738,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-31
KH020255,A,0.9866,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-24
KH023445,A,0.2532,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH021294,A,0.8673,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-08-05
KH022389,A,0.4685,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-04
KH023489,A,0.5455,1,1,2025-07-04,2025-07-01,2025-09-30,0,
KH020440,A,0.4598,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-20
KH023571,A,0.9759,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-17
KH021481,A,0.7229,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-20
KH021927,A,0.3922,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-08
KH023567,A,0.4231,1,1,2025-07-10,2025-07-01,2025-09-30,0,
KH021997,A,0.9644,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-20
KH020076,A,0.9638,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-07-01
KH020668,A,0.5591,1,1,2025-07-10,2025-07-01,2025-09-30,0,
KH023114,A,0.5102,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH024921,A,0.8426,1,1,2025-07-11,2025-07-01,2025-09-30,0,
KH023596,A,0.9886,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-02
KH023561,A,0.9413,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-07-10
KH022406,A,0.3919,1,1,2025-07-05,2025-07-01,2025-09-30,0,
KH021695,A,0.8693,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-09
KH020052,A,0.3672,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH020724,A,0.9847,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-17
KH020419,A,0.4526,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH024936,A,0.7782,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-04
KH021560,A,0.5217,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-07
KH020822,A,0.4536,1,1,2025-07-14,2025-07-01,2025-09-30,0,
KH021426,A,0.3132,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH023585,A,0.9763,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-03
KH023151,A,0.9928,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-01
KH023912,A,0.8542,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-29
KH024997,A,0.9552,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-14
KH023260,A,0.2757,1,1,2025-07-12,2025-07-01,2025-09-30,0,
KH023249,A,0.5395,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-09-21
KH024012,A,0.794,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-31
KH020159,A,0.9902,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-11
KH023535,A,0.6845,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-09-10
KH022423,A,0.2526,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-01
KH022811,A,0.9867,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-23
KH023219,A,0.7125,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-25
KH020566,A,0.4779,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH021285,A,0.4958,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-22
KH021236,A,0.885,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-08
KH023247,A,0.8881,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-05
KH023441,A,0.4619,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH023327,A,0.9824,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-07-15
KH022664,A,0.9886,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-27
KH021351,A,0.8496,1,1,2025-07-04,2025-07-01,2025-09-30,0,
KH023243,A,0.8387,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-27
KH024571,A,0.6245,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-09-06
KH022245,A,0.4885,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH024415,A,0.9847,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-07
KH023416,A,0.863,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-26
KH021822,A,0.5995,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-29
KH024291,A,0.9852,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-16
KH024168,A,0.2945,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-02
KH022649,A,0.7231,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-05
KH023879,A,0.3636,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-27
KH020100,A,0.7066,1,1,2025-07-05,2025-07-01,2025-09-30,0,
KH021627,A,0.9131,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-07
KH024626,A,0.9858,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-16
KH020630,A,0.9799,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-07-12
KH022540,A,0.9808,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-31
KH024748,A,0.9852,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-29
KH022595,A,0.9215,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-06
KH024924,A,0.3513,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-09-10
KH020849,A,0.9869,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-31
KH020395,A,0.9934,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-20
KH022930,A,0.9894,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-10
KH021305,A,0.7595,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH023955,A,0.3173,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH022535,A,0.9746,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-05
KH021444,A,0.9745,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-07-01
KH020253,A,0.5646,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-08-09
KH023689,A,0.987,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-09-11
KH020503,A,0.5605,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-21
KH021519,A,0.9907,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-08-10
KH023869,A,0.9867,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-25
KH020773,A,0.97,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-07-02
KH022453,A,0.5909,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-03
KH022966,A,0.8538,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-12
KH024795,A,0.9927,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-20
KH021052,A,0.9107,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-09
KH021234,A,0.662,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-09-26
KH024002,A,0.9943,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-01
KH024095,A,0.4821,1,1,2025-07-11,2025-07-01,2025-09-30,0,
KH024209,A,0.7648,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-18
KH023337,A,0.8101,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH021263,A,0.9938,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-09-24
KH022817,A,0.9931,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-18
KH020587,A,0.5534,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-07-13
KH020707,A,0.7786,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-25
KH022878,A,0.449,1,1,2025-07-03,2025-07-01,2025-09-30,0,
KH020619,A,0.4536,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-14
KH023127,A,0.8872,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-09
KH023339,A,0.5117,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-16
KH021260,A,0.3636,1,1,2025-07-03,2025-07-01,2025-09-30,0,
KH020116,A,0.9813,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-07
KH022688,A,0.6576,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-01
KH023735,A,0.9763,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-03
KH020790,A,0.8627,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-03
KH023393,A,0.9201,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-24
KH022402,A,0.8036,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-07
KH021097,A,0.4355,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH021871,A,0.4653,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-09-26
KH022761,A,0.5987,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH022224,A,0.7088,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-05
KH023303,A,0.3504,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-08
KH020056,A,0.9935,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-09-26
KH020795,A,0.9836,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-15
KH021252,A,0.42,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-06
KH020500,A,0.5038,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-24
KH021103,A,0.3751,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH022828,A,0.6039,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH021727,A,0.571,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-07-19
KH020248,A,0.9709,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-09-20
KH023044,A,0.5218,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH024593,A,0.5742,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-07-02
KH020709,A,0.4261,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-12
KH023263,A,0.9124,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-07
KH022369,A,0.9741,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-22
KH023381,A,0.9923,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-24
KH020308,A,0.9727,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-12
KH024164,A,0.8494,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-25
KH022413,A,0.9906,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-19
KH021868,A,0.4887,1,1,2025-07-14,2025-07-01,2025-09-30,0,
KH023706,A,0.7812,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-09-11
KH021879,A,0.5606,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH022794,A,0.4275,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-27
KH022358,A,0.7862,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-25
KH023899,A,0.4509,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-07-18
KH020140,A,0.973,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-10
KH020616,A,0.9807,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-06
KH022494,A,0.9946,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-09-14
KH020859,A,0.9817,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-09-24
KH024614,A,0.4062,1,1,2025-07-05,2025-07-01,2025-09-30,0,
KH024409,A,0.9752,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-08-09
KH020127,A,0.5062,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH022467,A,0.6056,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-10
KH021318,A,0.9907,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-23
KH023943,A,0.9738,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-15
KH023907,A,0.9693,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-09-03
KH022839,A,0.851,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-26
KH024885,A,0.7579,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-09
KH022895,A,0.9744,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-28
KH023753,A,0.9791,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-23
KH022986,A,0.8924,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-07-24
KH020852,A,0.7495,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-25
KH024096,A,0.8622,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-07-20
KH020142,A,0.9905,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-19
KH022164,A,0.9066,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-11
KH022841,A,0.9765,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-09-11
KH024420,A,0.7436,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-01
KH022200,A,0.3619,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-08-11
KH024001,A,0.9763,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-03
KH023005,A,0.8602,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-13
KH022836,A,0.9885,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-12
KH020157,A,0.7679,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-08-28
KH023880,A,0.301,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-07-17
KH024764,A,0.5979,1,1,2025-07-10,2025-07-01,2025-09-30,0,
KH020017,A,0.4753,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-08-31
KH022565,A,0.9702,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-21
KH023551,A,0.5312,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH020533,A,0.9814,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-10
KH022512,A,0.4542,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH020266,A,0.835,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-26
KH023105,A,0.617,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH022329,A,0.9913,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-16
KH023979,A,0.9377,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH022298,A,0.9936,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-07-07
KH022549,A,0.3175,1,1,2025-07-14,2025-07-01,2025-09-30,0,
KH020129,A,0.9837,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-17
KH022658,A,0.9406,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-25
KH020969,A,0.9541,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-08
KH023759,A,0.4877,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-17
KH021205,A,0.839,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-29
KH020876,A,0.3663,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH023957,A,0.4251,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-09-28
KH024322,A,0.5325,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-08
KH022403,A,0.2747,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-04
KH023094,A,0.8521,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-13
KH023358,A,0.7214,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-11
KH023776,A,0.987,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-24
KH024072,A,0.9538,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-30
KH024659,A,0.9812,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-07-13
KH020473,A,0.393,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-08
KH021131,A,0.9199,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-31
KH021641,A,0.5524,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-08-26
KH021486,A,0.9895,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-10
KH020113,A,0.9139,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-22
KH020746,A,0.8321,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-18
KH023054,A,0.5933,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-30
KH024537,A,0.9681,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-31
KH023190,A,0.9886,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-09-03
KH022583,A,0.4222,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-09-11
KH022318,A,0.3628,1,1,2025-07-15,2025-07-01,2025-09-30,0,
KH023197,A,0.4494,1,1,2025-07-08,2025-07-01,2025-09-30,0,
KH020337,A,0.6681,1,1,2025-07-11,2025-07-01,2025-09-30,0,
KH020623,A,0.5541,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-08
KH020599,A,0.544,1,1,2025-07-07,2025-07-01,2025-09-30,0,
KH020291,A,0.7668,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-08-31
KH023460,A,0.4773,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH024063,A,0.9664,1,1,2025-07-07,2025-07-01,2025-09-30,1,2025-08-28
KH022805,A,0.967,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-01
KH022225,A,0.9927,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-12
KH022362,A,0.9876,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-28
KH024411,A,0.9859,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-03
KH022997,A,0.8943,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-05
KH023607,A,0.4829,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH024828,A,0.5655,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-07-20
KH021598,A,0.425,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-04
KH020316,A,0.7392,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-07-17
KH023463,A,0.9183,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-13
KH022777,A,0.995,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-27
KH023744,A,0.8235,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH021991,A,0.9813,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-08-25
KH023993,A,0.9883,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-07-29
KH022371,A,0.4012,1,1,2025-07-09,2025-07-01,2025-09-30,0,
KH022252,A,0.8866,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-07-09
KH020762,A,0.9025,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-07-05
KH021283,A,0.7239,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-26
KH021321,A,0.4289,1,1,2025-07-12,2025-07-01,2025-09-30,0,
KH021693,A,0.6503,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-17
KH021025,A,0.9834,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-06
KH022773,A,0.5291,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-28
KH020400,A,0.5328,1,1,2025-07-05,2025-07-01,2025-09-30,0,
KH022174,A,0.4898,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-31
KH022968,A,0.3655,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-09-05
KH020960,A,0.4464,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-09
KH022624,A,0.9547,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-02
KH020907,A,0.5314,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-18
KH023961,A,0.9944,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-28
KH023863,A,0.4516,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-07-13
KH021662,A,0.9682,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-22
KH022026,A,0.9713,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-07-27
KH024731,A,0.4783,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-07-05
KH020760,A,0.8844,1,1,2025-07-11,2025-07-01,2025-09-30,0,
KH021877,A,0.4895,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-23
KH022416,A,0.9196,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-08-22
KH023748,A,0.9139,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-09-20
KH020187,A,0.2664,1,1,2025-07-04,2025-07-01,2025-09-30,0,
KH020841,A,0.6269,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-08
KH020049,A,0.323,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH022643,A,0.9587,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-07-17
KH024289,A,0.7005,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-08-29
KH024085,A,0.8867,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-08
KH024462,A,0.9946,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-12
KH024637,A,0.989,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-09-01
KH024383,A,0.9819,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-08-06
KH024091,A,0.9295,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-20
KH021527,A,0.7232,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-09-29
KH022960,A,0.473,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH023882,A,0.7661,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-03
KH023851,A,0.8511,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-20
KH021358,A,0.4492,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-16
KH020632,A,0.7208,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-08-21
KH021648,A,0.8318,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-29
KH021098,A,0.9905,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-09-17
KH021829,A,0.7003,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-09-25
KH022106,A,0.6598,1,1,2025-07-10,2025-07-01,2025-09-30,1,2025-07-29
KH022586,A,0.9491,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-13
KH021016,A,0.8876,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-07-29
KH021999,A,0.4014,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH024907,A,0.2674,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-09-22
KH024564,A,0.9892,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-09-05
KH023941,A,0.8428,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH021324,A,0.8883,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-21
KH022291,A,0.6868,1,1,2025-07-15,2025-07-01,2025-09-30,1,2025-08-28
KH024871,A,0.9789,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-26
KH024459,A,0.496,1,1,2025-07-05,2025-07-01,2025-09-30,0,
KH023545,A,0.2916,1,1,2025-07-01,2025-07-01,2025-09-30,0,
KH024307,A,0.4484,1,1,2025-07-06,2025-07-01,2025-09-30,0,
KH022662,A,0.6658,1,1,2025-07-13,2025-07-01,2025-09-30,1,2025-07-25
KH022625,A,0.4729,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-07-15
KH020785,A,0.7751,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-09-10
KH023647,A,0.9084,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-17
KH023763,A,0.5076,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH020326,A,0.4331,1,1,2025-07-15,2025-07-01,2025-09-30,0,
KH024280,A,0.5096,1,1,2025-07-02,2025-07-01,2025-09-30,0,
KH022216,A,0.9408,1,1,2025-07-03,2025-07-01,2025-09-30,1,2025-08-13
KH022910,A,0.9882,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-07-03
KH021644,A,0.9908,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-07-25
KH021497,A,0.7275,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-07-17
KH023598,A,0.5372,1,1,2025-07-14,2025-07-01,2025-09-30,0,
KH024235,A,0.8351,1,1,2025-07-04,2025-07-01,2025-09-30,1,2025-08-17
KH022831,A,0.8484,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-09-24
KH020020,A,0.9603,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-07-02
KH024507,A,0.2888,1,1,2025-07-08,2025-07-01,2025-09-30,0,
KH021050,A,0.3908,1,1,2025-07-13,2025-07-01,2025-09-30,0,
KH022681,A,0.9038,1,1,2025-07-05,2025-07-01,2025-09-30,1,2025-09-02
KH021323,A,0.9934,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-08-07
KH020468,A,0.9948,1,1,2025-07-11,2025-07-01,2025-09-30,1,2025-08-02
KH022268,A,0.4199,1,1,2025-07-12,2025-07-01,2025-09-30,1,2025-07-08
KH024580,A,0.2947,1,1,2025-07-11,2025-07-01,2025-09-30,0,
KH023141,A,0.529,1,1,2025-07-08,2025-07-01,2025-09-30,1,2025-09-14
KH024826,A,0.9562,1,1,2025-07-09,2025-07-01,2025-09-30,1,2025-09-17
KH020732,A,0.5741,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-07-20
KH023866,A,0.9726,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-08-01
KH022862,A,0.5886,1,1,2025-07-02,2025-07-01,2025-09-30,1,2025-07-02
KH022140,A,0.9436,1,1,2025-07-01,2025-07-01,2025-09-30,1,2025-09-15
KH021189,A,0.9798,1,1,2025-07-14,2025-07-01,2025-09-30,1,2025-07-26
KH020614,A,0.956,1,1,2025-07-06,2025-07-01,2025-09-30,1,2025-08-07
